STUDY_ID	SAMPLE_ID	HSP90AA1
tgct_tcga_pan_can_atlas_2018	TCGA-S6-A8JW-01	81411.3
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAKL-01	81470.9
tgct_tcga_pan_can_atlas_2018	TCGA-SN-A84Y-01	81748.3
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGN-01	81929.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAHT-01	82214.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAF1-01	82473.6
tgct_tcga_pan_can_atlas_2018	TCGA-VF-A8AA-01	82667.4
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG9-01	84986.5
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGS-01	86513.2
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAH3-01	86739.7
tgct_tcga_pan_can_atlas_2018	TCGA-S6-A8JX-01	87144.6
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGJ-01	87328.3
tgct_tcga_pan_can_atlas_2018	TCGA-4K-AA1G-01	90214.3
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAG7-01	100408
tgct_tcga_pan_can_atlas_2018	TCGA-XE-AANV-01	100754
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAHG-01	101284
tgct_tcga_pan_can_atlas_2018	TCGA-YU-A912-01	104638
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAGW-01	105914
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAH8-01	108705
tgct_tcga_pan_can_atlas_2018	TCGA-2X-A9D5-01	109912
tgct_tcga_pan_can_atlas_2018	TCGA-2G-AAH0-01	111034
tgct_tcga_pan_can_atlas_2018	TCGA-YU-A90Q-01	112381
tgct_tcga_pan_can_atlas_2018	TCGA-SB-A76C-01	118235
ucec_tcga_pan_can_atlas_2018	TCGA-A5-A1OH-01	54151
ucec_tcga_pan_can_atlas_2018	TCGA-E6-A1M0-01	54418.65474
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MX-01	55374.20525
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05Y-01	56813.16577
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CE-01	58236.72007
ucec_tcga_pan_can_atlas_2018	TCGA-AJ-A3EM-01	58483
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11S-01	59680.49744
ucec_tcga_pan_can_atlas_2018	TCGA-EO-A22Y-01	61183.3
ucec_tcga_pan_can_atlas_2018	TCGA-A5-A0G2-01	62846.98403
ucec_tcga_pan_can_atlas_2018	TCGA-EY-A3QX-01	64668.9
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2H4-01	64994.3
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HA-01	65292.46347
ucec_tcga_pan_can_atlas_2018	TCGA-FI-A3PV-01	66592.1
ucec_tcga_pan_can_atlas_2018	TCGA-EY-A1GQ-01	68242.45335
ucec_tcga_pan_can_atlas_2018	TCGA-PG-A914-01	69473.8
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FV-01	85975.3
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FW-01	89831.5
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LO-01	91700.7293
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MZ-01	93281.97287
ucec_tcga_pan_can_atlas_2018	TCGA-EY-A1GW-01	115358.4028
ucec_tcga_pan_can_atlas_2018	TCGA-EO-A22U-01	142450
ucs_tcga_pan_can_atlas_2018	TCGA-N5-A4RA-01	62875.7
ucs_tcga_pan_can_atlas_2018	TCGA-QM-A5NM-01	70524.8
		
